Link,Title,Valid
https://www.facebook.com/DailyProthomAlo/posts/2992037820829284?__xts__%5B0%5D=68.ARChrUcNm4139_EnoOO96DFUugg8xo1bcrCjoavUnL5jLtAmesqe7OSNean8f6dNlmzy2krlap2vMkMwp7fZA2FUbdt-jiG7EEtjjBR1il5lu7TYP6oueScOZlkY6OGshc84LdNgwSrrmMdxTga-pWrp3A_gaN0hdaxt8xKJsVOyDYJB8kxirLqT-yr8TaJpIKj5EB6PO2Fy4biyH0sHwDqp1pIJT-3lWKS9YjsfDkUa8ZmMjCaz1VCYv9UoGeVdsUWfLm4ipFdwcR1_lGjdlhtNCLFWkukqhEXjLVZVXOB8asFh8oyNI2or73A6CI6iodYoXlFP2SZCOR1Osnk6_Szn5w&__tn__=-R,"
???? ?????????? ???????? ? ??? ???? ??? ????? ???: ??????????",agree
https://www.facebook.com/DailyProthomAlo/posts/2992019034164496?__xts__%5B0%5D=68.ARAmELzhXjSRVqAB7QKzJ3wpHAMnoFe0QN53ZEK3mE-Y3iLypxm-fwHCQnge3J5-_WdU6_ybKMKJ0dcH6UQ1URAA4jG975fDJD9qqBMmcndh4N_icxk0Z4BHgZpyEpKcfbVQY6gOVGgtSKDVX3d8TTbkCdM9Rc18Yay3BcqXgBXsmRUssAaUgev4RPVVfcv25nVFxJLQag-xPzsulDJ616P45N4RFFkvt9HtT1Tyzgld6YjCL3K6DlKU-4Ej3b6O1dIrnW_igUuYfd04D3z9rTb_j2dYg9XnCMFxGzrMuv5ijrZJ6Q0-sR5NK1i28kR3XWJk0IJPOPhxG8jQUF6a6EdBqg&__tn__=-R,"
‘???????? ?? ?????, ????? ?????’",Discusses
https://www.facebook.com/DailyProthomAlo/posts/2991999744166425?__xts__%5B0%5D=68.ARCPuYM3qBw7p05A1pFq7VJ3tUB8n4Sx0lpjrGRm_vIPYY1RMfE-Ljc9JTJ-C1VMEGiY9Oeub28UyunO2rSZupO-yDfdmd2AYZzZZ1J5krq-9oEJa9FolVseiL9jc3K-FlNrttI_Vg3vu6S6XJ8lt512toCRMuXpxV9yzffXjWoYX3hazMwffWSqv5cKm64o5MJJ2FeeZ690fZubXtqFrLA1Swkr1gziJPUGseaOQ-EbNSWiem5jhPHdXodCgtbUUNa5fWyL4-X7Bwb81pncYz0anp15Zu_diMpeKXw_qOuYwzd7_B83ruu4eHpebI0D5NI1_G_Cga3PDfr3oU2Dpym5yQ&__tn__=-R,"?????? ????? ???? ??? ?????? ??????, ???? ??",agree
https://www.facebook.com/DailyProthomAlo/posts/2991963290836737?__xts__%5B0%5D=68.ARAzVndsUydIu8elT2lVCWH9bN1AFBWp6HgZ50gIDvv4AEifp0GO_VPfQVV8OxjJpfqmcLHmh7_zlnMO2jZT4GDMyExYe8DjjRbr6fz7TZC8XJ6uqzXSUu2OEZ4OBkao2BMX__TVJw7fK_T_afW10KM-RvydkTvSAv8yymmkRR3j_3lXVMoJ5MlmtqohjZ9MJlqIv7jE_9dhpxMavTUMAMUs7HkfBWdXcfPpp2rU9GfqusWid2VVaOvyS0J_3bIXdPtdCsW97PJxdmql73pT-2qA2DC64wDLQlQJKRU-jjpiZJyqgDw0ITQ9QMIrEB5DyliHRNXc5uGYkiQ7RRVT1jON5g&__tn__=-R,"
‘??? ?????? ??????? ?? ??? ???? ??? ????’",agree
https://www.facebook.com/DailyProthomAlo/posts/2991935777506155?__xts__%5B0%5D=68.ARDVYdXiKh14jk4eqrSzZi-ps6Q2-ezlOiHp7stbJoQN6Wi7hRTWZ9r4FeNYEe_JC7hAbnM0G_3L0L_D41fUnia4fJKxda7-24vRtsn7NejU7lWIV9VhiP8qYvh7s1Vu57qHZd71_dtasStvR53m6tEfeRcKnQ1JUiiqffZ_I6p7_6AYBmSWs6dsrtOz2WfEq5KM6K7kPS1UuDPevp3GDzjLDP7d4g9f0msOmkmRBFyHcKGis1_CH2Lpu0pm7JdII9KrUlR13Mfwu9uxHJ0UtsqOqBUNMpn9Fx4rWgxlIxU0dNFTmBnxETZ6W6EL-LpARok7qrVxVmmtVlrV_mlKaf4uTA&__tn__=-R,"
???-? ??????? ????? ??????",Discusses
https://www.facebook.com/DailyProthomAlo/posts/2991906524175747?__xts__%5B0%5D=68.ARA0uzIohgRiacxPoT-qf0hVU7CIntDyJtkr5N3UetTKoG0myzlt6w4PBRjaLPjBOU19do0x5-zSYUr6iTcmpiz10PSYYDLn6_n5soR0pkmbiVL4UOaSPmQ2dJ9oZYr1QZ7IN1AlirzyY5xsZD-Ki6EwjBVR69_9NDMgA9antuN2GRxiWU0n86msUxWnNSHn2hoqwjoQHiv21cnC0b87CMVTQzUNhPOkZ84sqxgB4AIzB4QSn04vwclRsIzM9cAz0oWYuda3RfvTDaHC9s7iLs8ZkofUOaUKqkvvZP9HBUvM9mLYgfupTd-gMsNU5iF8-S2HHgJqgzcvLpDlHjZpRAerGA&__tn__=-R,"
????? ????????? ???? ? ???? ????? ??????",agree
https://www.facebook.com/DailyProthomAlo/posts/2991893957510337?__xts__%5B0%5D=68.ARBEhKuu8O9RHR5YNrU28D2kXyGftj4EwxjWiZxdWhmFr2yNHssjx9LjLvG3Ybl_xmOgGVY_GvXCc2hGytq1cclqj4HGPGP_c2XT8t6wEXG3jJz8vZVhLCojQ6Q9kmjpfvXA0WabM0lhEQWlL8vdmtwJ9P5Dp9HT0z_TIMmAFpC2BnSd8Y_VtwI_it1jhJQ27_gS50pMsJS6RwbAydt6br2SZPG2Q-o2PEXs1-c2CcYJm5WaLjzr7WgBXbqfvASJingZiLg27Y_IE8cD6HKKPZoM_YIitNVaWIKFqfcQ3ViCRovvw6_oq97QTgaQnoE3tkDM_KJ7TFdb3j92KpAGHCwz3A&__tn__=-R,"
‘????? ???? ?????? ??? ??????’",agree
https://www.facebook.com/DailyProthomAlo/posts/2991877524178647?__xts__%5B0%5D=68.ARA3l55Ys8mhTzMvqlZtG_rCweTvjEydNhAPvg1OXC_rq9X7pqEHlZFchXr4iZWPcf4XkSYAdrapDQaPiLatUFl7LEKhSrS2Xjm8yWk_AY08H2fs4-coXw0OyzADjL_aym8PfSbXu3giYOvMDDbblAARAqWKu7R6awP95ZtK8gR6nQ1S1WwdiTcA0rhe0zEMQHupFx8Tptg5Xse1Mgb283LVctBCAZfugZnwQNJq3h7izZxvA_8j89-X7tzFm3wW4N6niuquIe2P_G5RmJY5JSbIKtOcEUZf8hxscshdaNWeq2SxsZipCvSaDUswR3OQydKlTtVUy5SXHIrb4KqbcPdr4g&__tn__=-R,"
??????????? ??????????? ???? ????",Discusses
https://www.facebook.com/DailyProthomAlo/posts/2991839800849086?__xts__%5B0%5D=68.ARCTXFPtqyzDSv6va_Ij8jlJ2e0Fv__zBsBuAluRjULe5Nyoi2fRmyB9kWzNU_3VgQylW8oKYEYSIFGfwpUbt6eYu2wtieomC1VunojP1AcVu1TFmqePdrsRdR8YIEoKd4vdEX0gFvClXAEQnvrFyxzRqiV3PohPTMw8uwGZHyXPN2WMM_zaJ-6ehYDperEO4i0gq6Du5DEK5YBJInUyO6-Flg4m5Gxwb6TM3sichyCIXfRJ884NVSUWimB1kp7X-TkJ4uBRwAKo5E4OeKiOzjURmFGs-BLGQwR7YGnsie47t9w0V-RiUzWqTw5bOwQkaBDKV1QAdZhPIScqfGyK1rajbg&__tn__=-R,"
‘?????? ?????? ???????? ?????? ???’",Discusses
https://www.facebook.com/DailyProthomAlo/posts/2991816160851450?__xts__%5B0%5D=68.ARDKMQQ-01g2rjnNraiWayrCT35KzteZ_ZNTz2GCHcL77bPGMSGv_p6JQCFzxSlEh2o_v9V-F9urQVlu14h4KxtUt8RvMJI9m4tx4Ets1wxPXQILALDbcEN0R1UiVnr7zqB7cIPMhuQ7PVRG_J9G2XdbCvOA1-VSmLAoTffLbtK-1eD68zvpbJ07lNW8553jkeCBeDn_yRoeEEOxp7HOmRsujxs-yRWRnlWQnHxCbEvBGHRP06OeCQ4LejBsnyXebaQyi8uppmvU0cQt2xIpfWfdJtIFaXmIhzsMg3-G9uy5S5AyZctzwSTU06TCgA974UTNUZ3qEUBSOxj99T-7bfW1mQ&__tn__=-R,"
???? ??????? ????????? ??????????",agree
https://www.facebook.com/DailyProthomAlo/posts/2991798494186550?__xts__%5B0%5D=68.ARCRanPtTVLKt4JeuBvhkfSn6DlG9OqyqFFmu-O1Lmy6O4rluub2lwfFAayNv6-D0lCM11GrTLwBeoC-M05k1EzZJvFulCC8yVIooZRYpJcZlj8lq1uF1D_PsZZUQhguu3s7iSVAbN1TZo48X2tmMmVDUItb61-LoZdpcyuaflkG3JATBwXlMwtM49pdJb1drlchq3fqSEFaf5ccC4o-YeeZJ4irfTyhbITE2gG47rQk2tFmqvLa8g_CWjnmfa1zRLYjJv0FnFUK0MCWmp-ROUEOowDVQJDA_9k8tSo3h1I6LDL1CJI3xIzL8Tp9nBMj71MOAWdBq1DFHXIAfGYIgez32g&__tn__=-R,"
????? ??????? ???????",Discusses
https://www.facebook.com/DailyProthomAlo/posts/2991774147522318?__xts__%5B0%5D=68.ARCLxqyvY0LpvztGuGfhGB5whK8K3WUJHDX-YfIwWwshgz3JYVThbKih_fnmq2XFkM8P4fXXHGR1cctvukvii23YzX-ljxP5XsAKuOA_pI-XHm4d4ql5cFYcpLEW7-Bv48-FCg-pwNTTbQUm-QJWlbjHCEVl0yfGdxwTW1TDICbwBS-B28etjOLAEumjLP1ftR9xn4fHvpTbOJbt2BEOLinx7Pzpzd-O4NKe01h0tJtSCb6ZrQzQhPP58-bDFifXjlhH6EE55JdxAPtuMf6VKuJqM0DJ4OLFWtYOdQ8N4YL9nVg7GlS3IT51q4l21qvt7QIzBK4rZER_j8j3pWqpRWydWw&__tn__=-R,"
???? ????? ??????? ????? ?????? ‘????? ??’",agree
https://www.facebook.com/DailyProthomAlo/posts/2991746417525091?__xts__%5B0%5D=68.ARAGYmqd8w0vX8ITO_p_1R80mHV2RRcS40DctSK4EHzzxXadJ3pcfJDC6AhXpiQ3t9M7p5jIKA3ueYgI4MnvMavT7mJeMrdppvOlnhO7NhzJXYlHm7kEYwTl3zlTYJiBt5PLiyC0QH56p7X1c2kQQcvu7Pjbf9bdTyzVMdpkfoR5uS0t1I2CWeWmeuwiVxecJDs_EYS72Mpi0FAya4LSJPB-fs0lW9ZSw-tGOEBNbfOGb1FJj84Fv7vvRVvUTgkEV10DykgMTSR1btaRg4kq6N3NB54PhAM4apWO3YUZ2TwTvwM96xC7DyaVQ9FcbW58PzozQxPCc52zaH3dALtLEq4qCg&__tn__=-R,"
?????? ???????, ?????? ?????",Discusses
https://www.facebook.com/DailyProthomAlo/posts/2991729177526815?__xts__%5B0%5D=68.ARCXqPvxMPReJD3-A7gytkcJmg6909eAvPyIF509coMLiLY4ShvC4vPPENhkv7ebjhmwj-V6geuE2G_IJLGKrD3B_bToGLBXBjX_cxw_0mk2z5nJB2qyGRDi0G1fjpOGG3PfmeYGluiNP94lnTDgTpEIXElNYbHRSEyFP4EMDPfGlcUhukEAjDW0OT4BSBPseSJD97T7zQObJlJxLZtuthRKlfL7tb_jkgAo-XZmbx0a8GRk1zTiLzn2Ngu2xZ_gyeM72F7wWSF5Ao6T7M4A20xwR6SdteyjTWIoAQJ4G--He0p9RxXsEsgZ_ymMpLIWizDS8adbbLOXdKlCgK_RdDy_4g&__tn__=-R,"
???? ?????? ????? ? ?????",agree
https://www.facebook.com/DailyProthomAlo/posts/2991714464194953?__xts__%5B0%5D=68.ARAWibl23FVk6nXsr75S_vKBsrKDuR-PkiZdc857dFl7_7xmCZPF9hMU-q0gXKcMwwH_yULqvCo2KsN39b7UN2OneZdt_9ELBmssKyk-sDZv9Swkv92iCxVhpl4JJStdqRiNydgwUiJ-Jm7h1H8nphtzdf9MKTwE8amYmcTJVmfyReYqshm-EEQ_UG7rw7zlprFoiamPy_6nWw--0pfB_dPMpkmy1ZeFce_qL8hwy-KAzqUdqqye6oXxYO7uAPdNkUoy60gjOqOCofkhuH8pHWLlDz2VvKJNsYfGHDzpvZ7Fitn_oNLt8jOHiq7F2_KTpg9vIbVvZ6RgmWK1VqWFSqRJOw&__tn__=-R,"
????? ????????? ??? ????? ????? ???",agree
https://www.facebook.com/DailyProthomAlo/posts/2991697080863358?__xts__%5B0%5D=68.ARC03vrDDWehkV96TfU6lC0PvviGx5w1HZzK_ktZ7y5WE64X005GqteWON6AtmsYQNq1oOIJAFGwS2PQKxMRnnwB2AJJ6rOtVZPJsiy8DdlhRHuQXDMma0C4XjvDQi7OEogXn-4KFzS97VXM22UFc0fnQjnn23Yvy3npMizrTf4STxejISlb7cm4uEeXpROLRJF4wip8XpX46RbziGnrUHCkhaj6IIZqpCWrevjxlMz6EZinJcwYaZ6svo-lrwmr_VcONDO8ISXpsnXj-VFPTfwxocW8VVscKumFsffr4QAEeZL4rY0mWcvRQYqCKwFB7LFldLXTF8XeLrtGuVxv0DdKFw&__tn__=-R,??????? ?????? ??????????,Discusses
https://www.facebook.com/DailyProthomAlo/posts/2991648684201531?__xts__%5B0%5D=68.ARBoaawWzRgqippc_7xd1jvDwFs0T0vsyZ3eYZYN1zrleIF_j0aB6ERE4xIo0kW-hFORo9sNcgSZ_KqIW_fkZlPgRV0Yh2VXkCYceK5JKUvMud_pU9_kAKGSuADQgpbtOXw05nlm923gnFnUFXX7SAMKpPIKDNGjOPhORsFPKIBokN87Tcgd3xCKNmOTk_t4L8b03Za6eowt0UF-FGbDHH70WagVzNkdRUQjg5PUpMwMqTdfeyKctPVsf7KiFxH-3QPC3H9OWqU3hNUk-FEpDEDJwznw8sOHYPwG3uCDkPUiJ3i5hLUKCHPLH4P3SyM3-t4bY0hhY9DnQ0PLNXWElsh94A&__tn__=-R,"
??????????????? ??? ??????? ??????? ??????? ?? ?? ????",agree
https://www.facebook.com/DailyProthomAlo/posts/2991620710870995?__xts__%5B0%5D=68.ARCKKT_kRFbQbcbat1x2s9Y6TD8xbGZ4EORdCoalVNiKG7fcSUiVHzx5To7mKuMYD5vBN8S3uWpRrbSHU09TcZ2ClKPlqutjVKdQGRepYRGW4a4iudqaOKzzmD9oZT1B244d8myy6XOPWFmREVIr6nmIGmOUwt4nCTpqf5ZCefbT2vgKiO0S1AF-SZBVGnwN-WPvcEtT47lrAB8e2-VwyiXDFOidAqPSD78v7Ugi_hxNHTcp3iNM_kU26ZYfKp9MshXqxhC4-6_RFym7w-ytaMBue1FZoGzU-PJOR56t3NvjOrvILX2Nv06-JYjdI5QEMr9ZnQIeQJEBzduo7ze9j4n8PA&__tn__=-R,"
??? ??????? ??????? ??????",Discusses
https://www.facebook.com/DailyProthomAlo/posts/2991614287538304?__xts__%5B0%5D=68.ARA_14ErzsMIF6XFpD8lrf1zQR8uAkNyqhXkH0K1P3F7NBE-sQGN2KQBqj5BmOiypJDzzk8-Dm1h7irYB9GYPlZ3HaT5sEjN9L-FifC-IjXs8KLsMiucg6BOBgc3qcBafggxUggjjjS1gib4sv-XyFKYEAnIWRMhmVyzWy1MAdpI13cvlBRZIhJBZVmtUY6cP1lCVsVwswhgx0a0LZ59d-pfdJ9dOAmFz4kwhMPXr7HN3TsUOalc7lJKbDBSrnXMubZATEv2j2LRmNn6WgPKjJ1IZk1k3-3I6AwXd9tf7OkXP9H7Vd8AAgLyPPRA-s5z01rYBsrWKjjhE0XzVBw3sEdxBA&__tn__=-R,"
????? ???? ??????? ??????",agree
https://www.facebook.com/DailyProthomAlo/posts/2990623927637340?__xts__%5B0%5D=68.ARA2ZdcHVacTVvNNivAVVlUehTwcy-8SZzF2kHkbstG0seQcQO4BIeBH0c8-Wp0_8F89sSbJPSwFljFd_oFRLtUPOj1vT8xcFdX1K3z0DjYC6BtL_TiLKflM5DpJIPR-OJIePb4KEf8PjmWyfYGU4bxloLyvaJEwqVTAjjfX-TydlBQN1qtx3DFNPtbrx1a5n2Q2RFLEqFLD8JTA5cVR3i8Kh2gsJlKtttclDBCPi9FgXZhzg-lfIoV8f2vt4MIwMsJzkOyZ04R97dLRUI5YaHUxb10ZsqS88kxb5_EUqLrQsRMTlQ9wfrkBl3k0JCi7k1BA2iw2v1i7s_AHc8aLh2WUWQ&__tn__=-R,"
?????? ???????? ??????????? ??????",agree
https://www.facebook.com/DailyProthomAlo/posts/2990611014305298?__xts__%5B0%5D=68.ARAAv7QIR03yBvfS4YBtVihL1pw81I_VBLCoX09EZ-USCl2TtOsLZayBHBg-ISfgCWM5yaLdrvEUwbeGPm32KMA807PeP8d-Vq2PoSEfnzY5ls32Rva0ZXsAO_iw1u3aMhsr3qhb_eXeUGsrrtodGQ0g6yk9cxtoRXcOYBl3PfPTDXgAHS0ovfPQq2plN0eK6Xk37-tdMPVQGR2dKTOKI29HfraNYuqalRNnv4L3NbeUUbHANXyijJLKxYnNNbfChJERU6B_4q_RhYK1jzlAP6XLCgnnZ4I38osabqGnJ3-oBuHv9CCTdczcvmNUNYVTYBSX2oYA9beVYbB7R11gbL2aVA&__tn__=-R,"
????? ?????????????? ?????? ?????? ??????? ??????",agree
https://www.facebook.com/DailyProthomAlo/posts/2990602284306171?__xts__%5B0%5D=68.ARDWwT-FYbca7abps2EHfQ-LoPBtcZHUGyQo1MC1fuxXQuwMfVXmUuNtsQTX_YWHxkNKyTyNjes0YjsGICP92dBGFFFANGjtultXnP0Gjc77bvxg-0YFaYO7FEythKIogCM9t5nSRktQCJGBhc9_I-wRr_mUPIfhJYsh7D_PX0xquqlywqR9lynNlu42nDncJ8yxxh9KLjLUgMR5JWjtVb7qlU9Qwjf7WDy5HCacXBPgVnhwnPn3MvU4ShbDuNkizbQPozfTvI5t5XM3nFRvQMAw3YW-yzdBF1mQXmH6YHMl8cuu28gdfux2QdnQNeR8d6mHyM0x2c2yCbQ6rT39MJ77IQ&__tn__=-R,"
???????????? ?????? ? ????? ??? ??????",agree
https://www.facebook.com/DailyProthomAlo/posts/2990583060974760?__xts__%5B0%5D=68.ARDtWGarjyM2eNdC7Rv9TjsxDE0c16Io7C2Iyg8jjmn9Ivbi0VLWy60kbV2qPCmd7gMhSNuL_clBiOjP8IkgptXEaywQPvKXXjorI4RAwgXh91G8HVmsOjEF0vFZvfipOPraESAKE6v65rFDjxDWc4EAXO-xJnbcgTKEijt7qDbPu72GRo-0-UcVszNghFSuNm-wBWjlnL7UJqwH0l6RntfUIGUu_bZR6Oxk9FtUio0AyDWXcIbXpcHPkJPYxxTf-sHFaFc9OxgZTcMeuam3LYSXGRhm4qkABu7FZX9w81PqxyQGXfVND0qN32Y1RBx3iMUnsEGU6cCnkn4oAjZRTcNvmQ&__tn__=-R,"
??????? ????????, ? ????? ???????",agree
https://www.facebook.com/DailyProthomAlo/posts/2990566630976403?__xts__%5B0%5D=68.ARA8hjAetqIwx-09Ad2vHQVTApiD8GrNBbFMlh2Cw9VkWnbh2VNpCBrmX5_LnIgx6zCr3Xb5Z1i8R0Z8NDKQOyntzEgfaI00GFhRkDLWrYGhT8DZGQTBLBVergj_fFP6EllrS-IID8sE-RcOK5ud-zNYPyjlJuX1kmpzQhXwpUhndnjbWF1XW0l-OPoQkKW5ojdPeVr8kkvQ0uBnJgm7gkHQaB5GyHdJRxE2_0Y8wXxa5Hqj8_etMJqUPHM-6Hk1p3JuosIAqbrx2THkcifzN84Xuma_Kdy65TKGc5ubSaJCe8STnbeSx3vbWtsQFq33n7Kljoca83epkUbm7y2MOb2s_Q&__tn__=-R,???? ?????? ?? ??????? ?.????? ? ????? ????? ??????????????,agree
https://www.facebook.com/DailyProthomAlo/posts/2990439497655783?__xts__%5B0%5D=68.ARBkzs0kbzDqbRzKTvIxhDafOJU6QWMXFhR9_H-4dDYDK5uyHXIg3sjhUWPHwhPNG_KYhTtn_41adg1F1yfTT96F5J5wR1fxmCUg0aDYBliCham6q7cuKAUUwz5iY5l8YCIbJ2R6dSDYRw8xzI2YceWRv0cu6-2SitFwMFYP0y9kSUj2e1H8DIi2JGnpiNUQuimtOi_wW_Ilx0ZKwGwJsGXo9e6xTuAhL16DKVtdb-i8PT7WgfQrmGfC50kboRK778FE4Fteh9EX3Rk6x1A6ZH4czIJEee5KbgZuuxDm5wmUMIKtpzkz2HE_5j-XbpDl4K2qLbK40LF_9AUBm_xOzcsp2A&__tn__=-R,"
???? ????? ???????? ?????? ???? ?? ?????? ????",agree
https://www.facebook.com/DailyProthomAlo/posts/2990329811000085?__xts__%5B0%5D=68.ARCVJWPuPe5JiFq7WrYl8fXeHO35_oFIjCi5HpfSNctlo6KNQICAgycTHzT-E_kQ8jLCkx5DiN-R5BV5OfMIS1Vc8Lfkll4EXRcHA9jx4vjpqBnps9H0-1ZdxpP-4oAhKk25kvj5H4Mtl63j5p8spVdgvHiEqmw9AnrJXIF4VJtlITreaM9ofCdmBt6O1pUhZuS-Go76_omQiZlUpyKZJGBA9S5pPt8io5t10ZPGhRxHf1asRpANB8PxMUYxgWP7KPE3qZ79WJZ7DTGMjcWJUIDACVOREYwPOQa1O8KaBU0igXAqB8TARMpdzBI4sacwpFBqYTptv4GJvmlDePgTKkIaXA&__tn__=-R,"
?????? ????????? ?????? ???? ??? ??????",agree
https://www.facebook.com/DailyProthomAlo/posts/2990325707667162?__xts__%5B0%5D=68.ARAg0BnNrl1d1y8RCz7vM74K1WQkMpDnNp7JJRI75PUN3_qjn47umW0a4Fxm4a8YrW39XGhwUR1OHiPn1uloInR4uyk6EVuhgfwNCo6IBLt6aJZbO2EpUiHVKePkdbThoA-3rjqfyZxF_8Wt5TL_BNrFVo1M8CkR6mSarClmUR7bKt2SY5DqQCvuD86JUBEC6_NRko-lu7Qf6eJlf3roPXftPccMIsnBLlcW4tu902o0B8iNUK_QllZXM1e0DwZ3-aLKYUYxfO5-4xqqmYOnOiy5Ryg4AaIL5I44I2h0ZJZw5rgZCWAz5ngXBhknrCGYRAnoy_8d2FgChUNm0FVplXQnaA&__tn__=-R,"
???????? ???????? ?????????? ???????? ??????????? ?????? ????? ????? ????????",agree
https://www.facebook.com/DailyProthomAlo/posts/2990232771009789?__xts__%5B0%5D=68.ARC--WNDkkaI449_TkTgwK-GPLovJVupH_x_1J_r4W5XDlDb7Zj9PT7lZuL94QEm0bxZE-qggcabpJru-PQHhNrnj32yuwkX4d40vwIJSSC3_dNdY3EYFoyVN9xe5NVYlIvjAQNUGd8HgdnOS0nk_xOlTnC65q2SuZ1BE9NHTK6pfrxLpFd2TGIjHda9D4LXvrbAtFZC2NCVc6SIL3VdGvAnPrOMxjX2GZ4H2hPWPZkyHIJ3nyi3NwX7OXJ0XHKg2luIMKuR4eNtfyPUoDg3nCyYU5IWcEsN4Gai66prdnf70rJLhtP4JiBjQDCxBIKDbYSQHcGM2ZFjMm8mLcDBqAuvXQ&__tn__=-R,"
??????? ???? ??? ????? ????? ????, ?????? ?????",agree
https://www.facebook.com/DailyProthomAlo/posts/2990226784343721?__xts__%5B0%5D=68.ARCCiFUTaTTjKUO8eSFSlmluosJtafQPQyN2Wb1hgDCeFhVmufG-tDMgRkM-dwFG6SnvRDKMEyvIdxeGSOa127trEhcIQTenPVSQPoeuTh0UKukmXM7kaR9-jrIlXIi4NA6aatB6iRfnrG4RYzdVsoRZ2Ck1jFN4aCpnL9_CQNW-6DCnyt09HtSTHprP1vJFT-gAxGbjXI36F0zMuKJ9zWpl4lNjuddCJYBk1uk4AopKKJUJOddD5VpfZCzlZRLnlImwmCuww5c6YBVdVkoOJlTdFc2V4EyDbNjtJL8F74KSewIXBvt06VPlri65Txev-iAS4tOZTiPFtZJGKzE6qh9Zyg&__tn__=-R,"
????????–?????? ????? ???????–?????? ????? ?????????",agree
https://www.facebook.com/DailyProthomAlo/posts/2990140064352393?__xts__%5B0%5D=68.ARD04MhEL7K9pqSUpZLiwimcd8oIVvsToJ0aPVDxaQlrgrzhnXxLAyqShVmE3JgdUefBhHrBZm_-6kT0moh7r6Y_r63fbt8Hk6RjdhhbWz_hA4AAytPZy_I-r22jJgKfCFKSAYPCx5GMFsvYXmN1WaOYazCSnqGRvKlzgvAKfEut5GWGPJweeF6DxpCYMtUOUcsNIT_M_W7hiMWffYbJJgDq5YUCBa0wbCpHXCK03WHhuMt5KCYqQv4YcWkG3CGWGREV7Q1En5Z7oHSXTXRzuwVkI5RbYR3RylINHwQ81Od9Wy9Eq7jASRmq4aseOikm7EzJzscTIfqpquYBWhMQi8tDuA&__tn__=-R,"
?????? ?? ????? ‘????????’",Discusses
https://www.facebook.com/DailyProthomAlo/posts/2990111814355218?__xts__%5B0%5D=68.ARCLCtwPDYluiKOuUWBT_JCVYVjOJDKNCR9BbsVL9KD8mzNG1sfZy4k-8mcm9XZwb3GiyWDXgcHetevU7k-XHohQ-0TkGfhrYMYxDRqQkeMhXxrUKPDzqgjKxVhrB_EpKxSp5RGmzyF4KPsBmYol6VLiyNeICWv_JdcvroeAk6TaYQnujpucCq_uNMETYl6jkUNEN9Ig2k97s5eGA2Zx1X65lZFEU2fIgdDfR7vtLk7R2OAHfbazkyNJWBrFpeoCvA6TpLpNOBYrMm8QKcxaKQYsGrA3Zu9q81-yCa1LcpFqTgpHlGMphx3CxZtXGKNClvdgmBostNcAlk11tgHBIUBh7Q&__tn__=-R,??? ?????????? ?????? ? ????????? ???,Discusses
https://www.facebook.com/DailyProthomAlo/posts/2990102281022838?__xts__%5B0%5D=68.ARBmrXoYP0tGFx9bdnFNZi7wQh8o1TohEO9yUGBswNTDePURxItDfpeFoOHya8Z50zfsNbY1FpG2HhHv_sZvW-XVqeK9LMysBraoggIi6ZplV_yEakVgr3JV6W6D5B36l3WbfutOGuL7OJ8a2d9GwVLVAVRzXCGwE7IPlGF1jIt-wrvNqBMf7QRxauxFsor1cm0DKDUQCk0Rm9XCv2VycaXLk0_T8QlzVCMCkqEJvdUJSjUo1DOhJkMnMqCcAfNMOTBOwk-_6GNGjcRVznsoeU5BY60kdCFVBiyGamotgzl54TabeYkrK0doMrJZw-15HFJTn7AZIAcrctFrGMUOZEjgbA&__tn__=-R,"
?????? ???????????? ?????? ?????? ???????? ?????????",agree
https://www.facebook.com/DailyProthomAlo/posts/2990095311023535?__xts__%5B0%5D=68.ARAE4cJ8IyOyj8ld4s-nAW00dNp2yzUMdafqKAkOPXv1O6avnVoTF3Q5IPJ_9xw-MOzkjWa1VFBc_oCz_fJBmvts9qHwUjdAILEQpdLf_wSnNL6arWxJArBcV00GBt1C_RnuwkmGfSWUoiPR5wL7UyuYVB3W0ncGnTvPNriRTeqj5mOFVvaJGOZe7nP0OYklLaD7G99zMHaRtCl9Mg7yzw621vf8oXEttU5aZ-k0nMgM5_w75hm0mN1n7AjhF8-crbU_dIKvxos7I_MUqkTtQnMegSY1hQq5DHQ4lIas-Jyvlds65vlJJrDPqMVK10M0hF8Ttbr5LjOad2Z3mK77P55kFg&__tn__=-R,"
???????? ??? ?? ?? ???? ??? ???????",agree
https://www.facebook.com/DailyProthomAlo/posts/2989960114370388?__xts__%5B0%5D=68.ARCf1veRYPpahmLemy09W9NmpmLNp_Hr5Yxi_k6xR5wP0K5mi_pIyCegfx84yhwobP5EJObvGEJyh-X3GsuZPPmm9p1A1DRCdsykQFiBJyQ9Brm8NMGcL4yUJk6G6FgnK6XTrKlcaWElajNDWYVpPsKNOAWfeC8DcVMmit_TB0H1QVs5BibqQfMIFk7eVPbmfUSOkMs1ok06kdkCkMRndhjYD6eAnfaU4Eu17AVpe1cCBHu_bW4JbapKpZti6lO879LBbP4cwB4GSzlyqMRxhMDxPN92M5J5xj3tKPW0AbKOsYNGqS5qxZ2bHgkwmKQXQMyW7VcYOMuSbdDfUpqAtx60fg&__tn__=-R,"
????? ??????????????? ???????? ??????? ??????? ??????",agree
